tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
50.507,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.516,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.526,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.537,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,-0.01,0.06
50.546,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,0.00,0.06
50.557,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,0.00,0.06
50.567,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,0.00,0.06
50.576,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,0.00,0.06
50.587,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,0.00,0.06
50.597,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.09, -0.10,0.00,0.06
50.606,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.617,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.628,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.636,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.647,0.03,0.01,0.05, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.658,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.667,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.677,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.688,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.697,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.707,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.718,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.727,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.738,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.748,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.757,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.768,0.03,0.01,0.06, 0.04,0.03,0.02, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.777,0.03,0.01,0.06, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.787,0.03,0.01,0.06, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.798,0.03,0.01,0.06, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.01, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.807,0.03,0.01,0.06, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.817,0.03,0.01,0.06, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.828,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.837,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.848,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.858,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.867,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.878,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.09, -0.10,0.00,0.06
50.888,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,0.00,0.06
50.897,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.908,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.918,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.02,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.928,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.939,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.949,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.959,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.969,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.979,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.99,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
50.999,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.009,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.02,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.029,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.04,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.05,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.059,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.07,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.08,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.089,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.1,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.111,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.121,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.08,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.13,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.141,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.151,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.16,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.171,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.182,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.02,0.10, -0.10,-0.01,0.06
51.191,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.201,0.03,0.01,0.05, 0.03,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.212,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.221,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.232,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.242,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.251,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.262,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.272,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.283,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.292,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.303,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.313,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.08,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.327,0.03,0.01,0.05, 0.04,0.04,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.333,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.343,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,-0.01,0.06
51.352,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.363,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.374,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.383,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.393,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.404,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.413,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.424,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.434,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.443,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.454,0.03,0.01,0.05, 0.03,0.03,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.464,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.473,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.484,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.02, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.493,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.503,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.514,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.523,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.10,0.00,0.06
51.533,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.544,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.553,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.563,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.574,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.583,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.594,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.604,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.613,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.02,0.01,0.10, -0.11,0.00,0.06
51.624,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.634,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.643,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.654,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.665,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.674,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.684,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.695,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.704,0.03,0.01,0.05, 0.03,0.02,0.03, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.714,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.725,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.734,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.745,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.755,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.766,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.775,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.785,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.11,0.00,0.06
51.794,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.805,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.814,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.825,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.835,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.844,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.854,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.865,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.874,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.884,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.895,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.904,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.915,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.925,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.934,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.945,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.955,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
